tas,"	Year", Month, Country, ISO3, ISO2
19.4126,1929,7,ARM,,
21.5804,1929,8,ARM,,
15.3128,1929,9,ARM,,
9.76082,1929,10,ARM,,
3.72704,1929,11,ARM,,
-3.8574,1929,12,ARM,,
-5.4305,1930,1,ARM,,
-4.8643,1930,2,ARM,,
1.40627,1930,3,ARM,,
7.5469,1930,4,ARM,,
12.6582,1930,5,ARM,,
15.2383,1930,6,ARM,,
21.0482,1930,7,ARM,,
21.7115,1930,8,ARM,,
15.6341,1930,9,ARM,,
8.54745,1930,10,ARM,,
4.52387,1930,11,ARM,,
-2.9008,1930,12,ARM,,
-8.485,1931,1,ARM,,
-7.6426,1931,2,ARM,,
0.89771,1931,3,ARM,,
5.97435,1931,4,ARM,,
10.9134,1931,5,ARM,,
16.1139,1931,6,ARM,,
20.7778,1931,7,ARM,,
19.9453,1931,8,ARM,,
17.0181,1931,9,ARM,,
8.75231,1931,10,ARM,,
0.83748,1931,11,ARM,,
-9.0221,1931,12,ARM,,
-10.928,1932,1,ARM,,
-7.6732,1932,2,ARM,,
-0.1801,1932,3,ARM,,
7.90999,1932,4,ARM,,
11.9489,1932,5,ARM,,
18.1018,1932,6,ARM,,
18.7069,1932,7,ARM,,
20.4556,1932,8,ARM,,
14.3564,1932,9,ARM,,
11.7556,1932,10,ARM,,
0.42055,1932,11,ARM,,
-9.4558,1932,12,ARM,,
-13.326,1933,1,ARM,,
-9.3916,1933,2,ARM,,
-4.6146,1933,3,ARM,,
4.21717,1933,4,ARM,,
12.9731,1933,5,ARM,,
14.435,1933,6,ARM,,
19.9416,1933,7,ARM,,
21.2825,1933,8,ARM,,
16.2912,1933,9,ARM,,
9.24372,1933,10,ARM,,
3.66148,1933,11,ARM,,
-6.4053,1933,12,ARM,,
-11.217,1934,1,ARM,,
-8.102,1934,2,ARM,,
-0.6597,1934,3,ARM,,
5.75039,1934,4,ARM,,
11.5926,1934,5,ARM,,
16.1676,1934,6,ARM,,
20.4004,1934,7,ARM,,
19.3433,1934,8,ARM,,
14.5976,1934,9,ARM,,
9.71043,1934,10,ARM,,
2.92688,1934,11,ARM,,
-4.5789,1934,12,ARM,,
-10.131,1935,1,ARM,,
-4.9987,1935,2,ARM,,
-1.5532,1935,3,ARM,,
7.9566,1935,4,ARM,,
13.0815,1935,5,ARM,,
15.7913,1935,6,ARM,,
20.6217,1935,7,ARM,,
22.1526,1935,8,ARM,,
18.1732,1935,9,ARM,,
10.7282,1935,10,ARM,,
1.33413,1935,11,ARM,,
-1.5272,1935,12,ARM,,
-6.878,1936,1,ARM,,
-3.5378,1936,2,ARM,,
-0.0197,1936,3,ARM,,
7.5644,1936,4,ARM,,
10.6283,1936,5,ARM,,
15.4315,1936,6,ARM,,
20.0854,1936,7,ARM,,
19.9655,1936,8,ARM,,
13.6367,1936,9,ARM,,
8.97995,1936,10,ARM,,
4.10274,1936,11,ARM,,
-4.7852,1936,12,ARM,,
-10.217,1937,1,ARM,,
-6.8715,1937,2,ARM,,
1.4568,1937,3,ARM,,
6.92313,1937,4,ARM,,
11.1655,1937,5,ARM,,
14.1809,1937,6,ARM,,
21.1136,1937,7,ARM,,
21.0424,1937,8,ARM,,
17.9863,1937,9,ARM,,
10.2771,1937,10,ARM,,
4.12851,1937,11,ARM,,
-2.6187,1937,12,ARM,,
-5.9647,1938,1,ARM,,
-4.8496,1938,2,ARM,,
-2.673,1938,3,ARM,,
7.55114,1938,4,ARM,,
11.9656,1938,5,ARM,,
16.0378,1938,6,ARM,,
20.6023,1938,7,ARM,,
20.3549,1938,8,ARM,,
15.5252,1938,9,ARM,,
8.72954,1938,10,ARM,,
2.4865,1938,11,ARM,,
-1.4771,1938,12,ARM,,
-5.1743,1939,1,ARM,,
-3.6281,1939,2,ARM,,
-0.4943,1939,3,ARM,,
6.22366,1939,4,ARM,,
13.7655,1939,5,ARM,,
17.1733,1939,6,ARM,,
19.3443,1939,7,ARM,,
19.0367,1939,8,ARM,,
14.595,1939,9,ARM,,
9.58374,1939,10,ARM,,
2.08649,1939,11,ARM,,
-3.4782,1939,12,ARM,,
-7.1841,1940,1,ARM,,
-3.618,1940,2,ARM,,
-2.0601,1940,3,ARM,,
8.81941,1940,4,ARM,,
10.7728,1940,5,ARM,,
16.2614,1940,6,ARM,,
20.4489,1940,7,ARM,,
22.1822,1940,8,ARM,,
15.9514,1940,9,ARM,,
9.15387,1940,10,ARM,,
4.14099,1940,11,ARM,,
-0.7266,1940,12,ARM,,
-6.8862,1941,1,ARM,,
-2.2464,1941,2,ARM,,
1.17746,1941,3,ARM,,
7.95145,1941,4,ARM,,
14.1541,1941,5,ARM,,
18.2479,1941,6,ARM,,
21.2433,1941,7,ARM,,
19.1378,1941,8,ARM,,
16.8809,1941,9,ARM,,
6.81235,1941,10,ARM,,
0.55227,1941,11,ARM,,
-9.096,1941,12,ARM,,
-8.9082,1942,1,ARM,,
-6.1168,1942,2,ARM,,
-2.9165,1942,3,ARM,,
5.11118,1942,4,ARM,,
12.9902,1942,5,ARM,,
17.4789,1942,6,ARM,,
20.9186,1942,7,ARM,,
20.8576,1942,8,ARM,,
15.2908,1942,9,ARM,,
9.53008,1942,10,ARM,,
3.6188,1942,11,ARM,,
-4.1852,1942,12,ARM,,
-5.9333,1943,1,ARM,,
-6.4026,1943,2,ARM,,
-4.2621,1943,3,ARM,,
5.75465,1943,4,ARM,,
12.5388,1943,5,ARM,,
15.9381,1943,6,ARM,,
19.675,1943,7,ARM,,
20.5338,1943,8,ARM,,
14.688,1943,9,ARM,,
10.7194,1943,10,ARM,,
4.08944,1943,11,ARM,,
-2.2332,1943,12,ARM,,
-8.5964,1944,1,ARM,,
-5.1822,1944,2,ARM,,
2.99529,1944,3,ARM,,
6.80819,1944,4,ARM,,
11.6723,1944,5,ARM,,
16.8203,1944,6,ARM,,
20.4648,1944,7,ARM,,
18.6596,1944,8,ARM,,
15.9907,1944,9,ARM,,
10.0984,1944,10,ARM,,
3.45781,1944,11,ARM,,
-5.4599,1944,12,ARM,,
-6.5727,1945,1,ARM,,
-7.5325,1945,2,ARM,,
-2.3717,1945,3,ARM,,
5.66116,1945,4,ARM,,
11.5399,1945,5,ARM,,
14.7916,1945,6,ARM,,
19.9642,1945,7,ARM,,
20.1508,1945,8,ARM,,
15.6682,1945,9,ARM,,
10.0961,1945,10,ARM,,
1.38608,1945,11,ARM,,
-4.0435,1945,12,ARM,,
-7.9147,1946,1,ARM,,
-5.5462,1946,2,ARM,,
-0.0944,1946,3,ARM,,
6.43984,1946,4,ARM,,
12.2329,1946,5,ARM,,
15.2877,1946,6,ARM,,
18.4231,1946,7,ARM,,
19.3561,1946,8,ARM,,
16.7135,1946,9,ARM,,
6.37578,1946,10,ARM,,
2.68082,1946,11,ARM,,
-5.8624,1946,12,ARM,,
-6.4484,1947,1,ARM,,
-6.0608,1947,2,ARM,,
3.63507,1947,3,ARM,,
7.9592,1947,4,ARM,,
11.5993,1947,5,ARM,,
16.5469,1947,6,ARM,,
20.6498,1947,7,ARM,,
19.4595,1947,8,ARM,,
14.5025,1947,9,ARM,,
8.35863,1947,10,ARM,,
4.54997,1947,11,ARM,,
-2.031,1947,12,ARM,,
-3.9461,1948,1,ARM,,
-2.6342,1948,2,ARM,,
-2.6128,1948,3,ARM,,
5.09458,1948,4,ARM,,
12.3505,1948,5,ARM,,
17.64,1948,6,ARM,,
21.3502,1948,7,ARM,,
21.1158,1948,8,ARM,,
14.773,1948,9,ARM,,
7.54968,1948,10,ARM,,
-0.1695,1948,11,ARM,,
-6.8545,1948,12,ARM,,
-10.391,1949,1,ARM,,
-9.544,1949,2,ARM,,
-3.5836,1949,3,ARM,,
4.19309,1949,4,ARM,,
12.4528,1949,5,ARM,,
18.7344,1949,6,ARM,,
22.393,1949,7,ARM,,
19.9006,1949,8,ARM,,
14.6213,1949,9,ARM,,
7.66721,1949,10,ARM,,
2.98456,1949,11,ARM,,
-4.6023,1949,12,ARM,,
-12.476,1950,1,ARM,,
-9.9777,1950,2,ARM,,
-0.8362,1950,3,ARM,,
9.47941,1950,4,ARM,,
13.3781,1950,5,ARM,,
15.1105,1950,6,ARM,,
19.3503,1950,7,ARM,,
19.3742,1950,8,ARM,,
17.0215,1950,9,ARM,,
8.77314,1950,10,ARM,,
2.11778,1950,11,ARM,,
-4.3971,1950,12,ARM,,
-6.685,1951,1,ARM,,
-8.2391,1951,2,ARM,,
2.40633,1951,3,ARM,,
9.07838,1951,4,ARM,,
12.6107,1951,5,ARM,,
16.5544,1951,6,ARM,,
20.9572,1951,7,ARM,,
20.859,1951,8,ARM,,
14.8091,1951,9,ARM,,
5.41997,1951,10,ARM,,
2.74097,1951,11,ARM,,
-4.5028,1951,12,ARM,,
-7.0187,1952,1,ARM,,
-3.5186,1952,2,ARM,,
-0.5151,1952,3,ARM,,
6.28901,1952,4,ARM,,
11.7638,1952,5,ARM,,
14.5772,1952,6,ARM,,
20.7836,1952,7,ARM,,
21.4281,1952,8,ARM,,
16.5506,1952,9,ARM,,
12.1525,1952,10,ARM,,
1.82876,1952,11,ARM,,
-2.5495,1952,12,ARM,,
-4.934,1953,1,ARM,,
-2.897,1953,2,ARM,,
-1.9286,1953,3,ARM,,
7.05228,1953,4,ARM,,
12.8051,1953,5,ARM,,
16.7323,1953,6,ARM,,
19.7859,1953,7,ARM,,
21.2432,1953,8,ARM,,
15.3399,1953,9,ARM,,
9.24845,1953,10,ARM,,
-0.884,1953,11,ARM,,
-9.3253,1953,12,ARM,,
-10.119,1954,1,ARM,,
-7.9612,1954,2,ARM,,
-1.2777,1954,3,ARM,,
5.32601,1954,4,ARM,,
12.7321,1954,5,ARM,,
17.1817,1954,6,ARM,,
21.1863,1954,7,ARM,,
21.3929,1954,8,ARM,,
16.2289,1954,9,ARM,,
10.6244,1954,10,ARM,,
3.58845,1954,11,ARM,,
-2.3923,1954,12,ARM,,
-3.9502,1955,1,ARM,,
-0.2408,1955,2,ARM,,
1.7001,1955,3,ARM,,
7.4283,1955,4,ARM,,
12.5365,1955,5,ARM,,
17.2472,1955,6,ARM,,
20.3465,1955,7,ARM,,
19.5962,1955,8,ARM,,
15.8225,1955,9,ARM,,
10.8217,1955,10,ARM,,
3.15981,1955,11,ARM,,
-3.0214,1955,12,ARM,,
-6.2233,1956,1,ARM,,
-4.2856,1956,2,ARM,,
-2.8227,1956,3,ARM,,
6.19759,1956,4,ARM,,
9.95306,1956,5,ARM,,
16.1689,1956,6,ARM,,
19.3883,1956,7,ARM,,
20.5765,1956,8,ARM,,
12.911,1956,9,ARM,,
7.7136,1956,10,ARM,,
0.59074,1956,11,ARM,,
-8.545,1956,12,ARM,,
-12.114,1957,1,ARM,,
-6.8137,1957,2,ARM,,
0.13699,1957,3,ARM,,
8.15629,1957,4,ARM,,
12.4199,1957,5,ARM,,
15.8822,1957,6,ARM,,
19.543,1957,7,ARM,,
20.7494,1957,8,ARM,,
17.9896,1957,9,ARM,,
8.95235,1957,10,ARM,,
2.8283,1957,11,ARM,,
-2.8268,1957,12,ARM,,
-3.8349,1958,1,ARM,,
-2.9573,1958,2,ARM,,
2.16567,1958,3,ARM,,
6.96775,1958,4,ARM,,
13.6972,1958,5,ARM,,
16.2118,1958,6,ARM,,
18.9073,1958,7,ARM,,
19.7982,1958,8,ARM,,
14.589,1958,9,ARM,,
8.05779,1958,10,ARM,,
0.15364,1958,11,ARM,,
-6.7275,1958,12,ARM,,
-6.6156,1959,1,ARM,,
-8.2515,1959,2,ARM,,
-1.5214,1959,3,ARM,,
8.5911,1959,4,ARM,,
12.1725,1959,5,ARM,,
15.3022,1959,6,ARM,,
20.3133,1959,7,ARM,,
18.9644,1959,8,ARM,,
13.0451,1959,9,ARM,,
6.44322,1959,10,ARM,,
1.95623,1959,11,ARM,,
-5.0661,1959,12,ARM,,
-4.4483,1960,1,ARM,,
-3.0112,1960,2,ARM,,
-1.2127,1960,3,ARM,,
5.71186,1960,4,ARM,,
13.0569,1960,5,ARM,,
16.2483,1960,6,ARM,,
19.3602,1960,7,ARM,,
18.6912,1960,8,ARM,,
16.0075,1960,9,ARM,,
9.92606,1960,10,ARM,,
3.57766,1960,11,ARM,,
-2.9151,1960,12,ARM,,
-6.5307,1961,1,ARM,,
-4.9076,1961,2,ARM,,
-0.7622,1961,3,ARM,,
7.63415,1961,4,ARM,,
14.4459,1961,5,ARM,,
18.3697,1961,6,ARM,,
20.9021,1961,7,ARM,,
20.7161,1961,8,ARM,,
14.4145,1961,9,ARM,,
8.24442,1961,10,ARM,,
3.54928,1961,11,ARM,,
-1.9289,1961,12,ARM,,
-7.8567,1962,1,ARM,,
-3.9365,1962,2,ARM,,
3.54734,1962,3,ARM,,
6.56467,1962,4,ARM,,
13.509,1962,5,ARM,,
16.8519,1962,6,ARM,,
22.4247,1962,7,ARM,,
20.6748,1962,8,ARM,,
15.9255,1962,9,ARM,,
9.32533,1962,10,ARM,,
3.48107,1962,11,ARM,,
-0.9123,1962,12,ARM,,
-1.8966,1963,1,ARM,,
-1.5643,1963,2,ARM,,
-0.4856,1963,3,ARM,,
6.92451,1963,4,ARM,,
10.7801,1963,5,ARM,,
15.0811,1963,6,ARM,,
19.7254,1963,7,ARM,,
18.7767,1963,8,ARM,,
15.7936,1963,9,ARM,,
9.94727,1963,10,ARM,,
2.28018,1963,11,ARM,,
-4.2509,1963,12,ARM,,
-13.69,1964,1,ARM,,
-6.9464,1964,2,ARM,,
0.11534,1964,3,ARM,,
5.33448,1964,4,ARM,,
12.3739,1964,5,ARM,,
17.3309,1964,6,ARM,,
19.6829,1964,7,ARM,,
18.5979,1964,8,ARM,,
15.5922,1964,9,ARM,,
8.32839,1964,10,ARM,,
2.81861,1964,11,ARM,,
-5.571,1964,12,ARM,,
-8.9613,1965,1,ARM,,
-6.8463,1965,2,ARM,,
1.13037,1965,3,ARM,,
5.12914,1965,4,ARM,,
12.8607,1965,5,ARM,,
16.1783,1965,6,ARM,,
19.7988,1965,7,ARM,,
20.4194,1965,8,ARM,,
14.9675,1965,9,ARM,,
5.95609,1965,10,ARM,,
2.25377,1965,11,ARM,,
-2.5741,1965,12,ARM,,
-0.308,1966,1,ARM,,
-0.0781,1966,2,ARM,,
2.71973,1966,3,ARM,,
8.41478,1966,4,ARM,,
11.3666,1966,5,ARM,,
17.0933,1966,6,ARM,,
21.7902,1966,7,ARM,,
22.0138,1966,8,ARM,,
15.1153,1966,9,ARM,,
9.78006,1966,10,ARM,,
4.71631,1966,11,ARM,,
-1.0245,1966,12,ARM,,
-5.7374,1967,1,ARM,,
-8.8606,1967,2,ARM,,
-0.7465,1967,3,ARM,,
5.46153,1967,4,ARM,,
12.3999,1967,5,ARM,,
14.7259,1967,6,ARM,,
18.8056,1967,7,ARM,,
20.0054,1967,8,ARM,,
14.1737,1967,9,ARM,,
9.66896,1967,10,ARM,,
2.879,1967,11,ARM,,
-3.6131,1967,12,ARM,,
-7.5881,1968,1,ARM,,
-6.5371,1968,2,ARM,,
-0.1034,1968,3,ARM,,
7.60621,1968,4,ARM,,
13.4461,1968,5,ARM,,
14.5599,1968,6,ARM,,
20.271,1968,7,ARM,,
19.0105,1968,8,ARM,,
16.4592,1968,9,ARM,,
10.2394,1968,10,ARM,,
4.13917,1968,11,ARM,,
-3.7513,1968,12,ARM,,
-9.0302,1969,1,ARM,,
-9.8904,1969,2,ARM,,
-0.5339,1969,3,ARM,,
5.75524,1969,4,ARM,,
12.5379,1969,5,ARM,,
17.4193,1969,6,ARM,,
18.8505,1969,7,ARM,,
20.1484,1969,8,ARM,,
14.5541,1969,9,ARM,,
8.09749,1969,10,ARM,,
1.39822,1969,11,ARM,,
-1.1038,1969,12,ARM,,
-4.3951,1970,1,ARM,,
-1.4271,1970,2,ARM,,
2.31369,1970,3,ARM,,
10.023,1970,4,ARM,,
13.2007,1970,5,ARM,,
17.0471,1970,6,ARM,,
20.7199,1970,7,ARM,,
19.7183,1970,8,ARM,,
15.4649,1970,9,ARM,,
8.21315,1970,10,ARM,,
5.14965,1970,11,ARM,,
-4.7219,1970,12,ARM,,
-8.8163,1971,1,ARM,,
-5.4355,1971,2,ARM,,
3.01159,1971,3,ARM,,
6.92559,1971,4,ARM,,
13.6478,1971,5,ARM,,
15.8066,1971,6,ARM,,
21.8203,1971,7,ARM,,
19.6004,1971,8,ARM,,
18.0205,1971,9,ARM,,
8.03776,1971,10,ARM,,
2.88683,1971,11,ARM,,
-5.2619,1971,12,ARM,,
-12.876,1972,1,ARM,,
-12.814,1972,2,ARM,,
-2.8575,1972,3,ARM,,
9.41169,1972,4,ARM,,
10.6973,1972,5,ARM,,
16.0593,1972,6,ARM,,
20.7221,1972,7,ARM,,
19.5821,1972,8,ARM,,
15.3542,1972,9,ARM,,
11.4265,1972,10,ARM,,
2.03393,1972,11,ARM,,
-6.5725,1972,12,ARM,,
-10.635,1973,1,ARM,,
-4.995,1973,2,ARM,,
-0.4767,1973,3,ARM,,
6.55606,1973,4,ARM,,
11.5754,1973,5,ARM,,
15.3164,1973,6,ARM,,
19.3667,1973,7,ARM,,
20.3645,1973,8,ARM,,
14.963,1973,9,ARM,,
10.243,1973,10,ARM,,
-0.5854,1973,11,ARM,,
-6.7594,1973,12,ARM,,
-9.9571,1974,1,ARM,,
-8.4341,1974,2,ARM,,
0.29533,1974,3,ARM,,
4.4576,1974,4,ARM,,
12.9682,1974,5,ARM,,
16.8824,1974,6,ARM,,
18.6291,1974,7,ARM,,
18.1082,1974,8,ARM,,
13.2217,1974,9,ARM,,
10.9122,1974,10,ARM,,
3.26358,1974,11,ARM,,
-3.6303,1974,12,ARM,,
-7.1006,1975,1,ARM,,
-5.7705,1975,2,ARM,,
-0.3853,1975,3,ARM,,
9.88399,1975,4,ARM,,
12.0474,1975,5,ARM,,
17.8854,1975,6,ARM,,
21.964,1975,7,ARM,,
20.435,1975,8,ARM,,
15.3039,1975,9,ARM,,
7.5442,1975,10,ARM,,
1.36089,1975,11,ARM,,
-6.8301,1975,12,ARM,,
-6.1173,1976,1,ARM,,
-9.7703,1976,2,ARM,,
-1.7885,1976,3,ARM,,
7.34217,1976,4,ARM,,
11.0313,1976,5,ARM,,
15.5765,1976,6,ARM,,
19.0683,1976,7,ARM,,
21.5055,1976,8,ARM,,
15.0074,1976,9,ARM,,
8.17382,1976,10,ARM,,
1.77633,1976,11,ARM,,
-1.8931,1976,12,ARM,,
-11.45,1977,1,ARM,,
-3.7563,1977,2,ARM,,
1.4573,1977,3,ARM,,
8.25826,1977,4,ARM,,
12.3624,1977,5,ARM,,
16.7525,1977,6,ARM,,
19.5613,1977,7,ARM,,
20.0497,1977,8,ARM,,
15.9904,1977,9,ARM,,
5.51746,1977,10,ARM,,
2.96555,1977,11,ARM,,
-5.3027,1977,12,ARM,,
-6.2016,1978,1,ARM,,
-2.5416,1978,2,ARM,,
2.1673,1978,3,ARM,,
6.18674,1978,4,ARM,,
10.9101,1978,5,ARM,,
13.977,1978,6,ARM,,
20.7208,1978,7,ARM,,
19.4088,1978,8,ARM,,
17.0289,1978,9,ARM,,
9.85034,1978,10,ARM,,
-0.7821,1978,11,ARM,,
-2.3283,1978,12,ARM,,
-4.8089,1979,1,ARM,,
-1.281,1979,2,ARM,,
2.21833,1979,3,ARM,,
8.06663,1979,4,ARM,,
12.5914,1979,5,ARM,,
15.1136,1979,6,ARM,,
20.0528,1979,7,ARM,,
21.6595,1979,8,ARM,,
17.8987,1979,9,ARM,,
9.03083,1979,10,ARM,,
3.56309,1979,11,ARM,,
-2.6635,1979,12,ARM,,
-7.8856,1980,1,ARM,,
-5.9974,1980,2,ARM,,
0.0263,1980,3,ARM,,
7.11412,1980,4,ARM,,
12.7003,1980,5,ARM,,
17.4347,1980,6,ARM,,
22.6489,1980,7,ARM,,
19.8084,1980,8,ARM,,
14.7404,1980,9,ARM,,
8.02482,1980,10,ARM,,
4.13386,1980,11,ARM,,
-1.0458,1980,12,ARM,,
-3.9181,1981,1,ARM,,
-1.5247,1981,2,ARM,,
2.25493,1981,3,ARM,,
5.61653,1981,4,ARM,,
10.1361,1981,5,ARM,,
16.0976,1981,6,ARM,,
20.6942,1981,7,ARM,,
19.773,1981,8,ARM,,
16.5646,1981,9,ARM,,
10.3894,1981,10,ARM,,
1.67478,1981,11,ARM,,
-0.406,1981,12,ARM,,
-6.6298,1982,1,ARM,,
-6.8194,1982,2,ARM,,
-1.2038,1982,3,ARM,,
9.04513,1982,4,ARM,,
12.22,1982,5,ARM,,
15.7367,1982,6,ARM,,
19.5493,1982,7,ARM,,
18.5084,1982,8,ARM,,
15.6962,1982,9,ARM,,
8.00882,1982,10,ARM,,
-0.2654,1982,11,ARM,,
-7.9854,1982,12,ARM,,
-10.845,1983,1,ARM,,
-6.5281,1983,2,ARM,,
-0.2054,1983,3,ARM,,
8.3087,1983,4,ARM,,
12.816,1983,5,ARM,,
15.7502,1983,6,ARM,,
21.1134,1983,7,ARM,,
19.3884,1983,8,ARM,,
14.694,1983,9,ARM,,
8.43486,1983,10,ARM,,
3.75129,1983,11,ARM,,
-3.1075,1983,12,ARM,,
-4.3561,1984,1,ARM,,
-7.1081,1984,2,ARM,,
1.45298,1984,3,ARM,,
7.49201,1984,4,ARM,,
10.4937,1984,5,ARM,,
16.3283,1984,6,ARM,,
21.6422,1984,7,ARM,,
19.0238,1984,8,ARM,,
16.9787,1984,9,ARM,,
8.69385,1984,10,ARM,,
2.94945,1984,11,ARM,,
-6.9269,1984,12,ARM,,
-6.574,1985,1,ARM,,
-6.2647,1985,2,ARM,,
-4.4218,1985,3,ARM,,
8.79176,1985,4,ARM,,
13.9706,1985,5,ARM,,
17.4615,1985,6,ARM,,
18.5769,1985,7,ARM,,
20.1763,1985,8,ARM,,
16.0815,1985,9,ARM,,
7.68879,1985,10,ARM,,
4.37709,1985,11,ARM,,
-4.832,1985,12,ARM,,
-6.2516,1986,1,ARM,,
-4.022,1986,2,ARM,,
-0.863,1986,3,ARM,,
9.11263,1986,4,ARM,,
10.2178,1986,5,ARM,,
15.7418,1986,6,ARM,,
21.2288,1986,7,ARM,,
21.3017,1986,8,ARM,,
18.0712,1986,9,ARM,,
8.96755,1986,10,ARM,,
1.4363,1986,11,ARM,,
-4.3999,1986,12,ARM,,
-2.8996,1987,1,ARM,,
-2.3101,1987,2,ARM,,
-1.3955,1987,3,ARM,,
5.51716,1987,4,ARM,,
13.9392,1987,5,ARM,,
18.1498,1987,6,ARM,,
20.8315,1987,7,ARM,,
19.6189,1987,8,ARM,,
14.7875,1987,9,ARM,,
6.13023,1987,10,ARM,,
0.93158,1987,11,ARM,,
-3.3782,1987,12,ARM,,
-7.9288,1988,1,ARM,,
-5.1481,1988,2,ARM,,
0.71502,1988,3,ARM,,
7.76057,1988,4,ARM,,
10.9794,1988,5,ARM,,
16.0469,1988,6,ARM,,
19.9915,1988,7,ARM,,
18.6633,1988,8,ARM,,
14.8739,1988,9,ARM,,
9.28254,1988,10,ARM,,
1.29659,1988,11,ARM,,
-2.5001,1988,12,ARM,,
-9.2358,1989,1,ARM,,
-6.6929,1989,2,ARM,,
3.57079,1989,3,ARM,,
10.9359,1989,4,ARM,,
13.3639,1989,5,ARM,,
18.1255,1989,6,ARM,,
22.4032,1989,7,ARM,,
21.6658,1989,8,ARM,,
15.9466,1989,9,ARM,,
9.22066,1989,10,ARM,,
3.25476,1989,11,ARM,,
-2.7791,1989,12,ARM,,
-8.694,1990,1,ARM,,
-5.0833,1990,2,ARM,,
0.7804,1990,3,ARM,,
6.63126,1990,4,ARM,,
11.5274,1990,5,ARM,,
17.1033,1990,6,ARM,,
21.2228,1990,7,ARM,,
19.4586,1990,8,ARM,,
16.837,1990,9,ARM,,
8.98305,1990,10,ARM,,
3.88049,1990,11,ARM,,
-3.0013,1990,12,ARM,,
-6.7508,1991,1,ARM,,
-6.39,1991,2,ARM,,
0.34951,1991,3,ARM,,
8.68315,1991,4,ARM,,
11.1995,1991,5,ARM,,
15.3975,1991,6,ARM,,
19.6167,1991,7,ARM,,
21.5623,1991,8,ARM,,
16.1296,1991,9,ARM,,
10.0384,1991,10,ARM,,
3.31922,1991,11,ARM,,
-5.0996,1991,12,ARM,,
-9.0899,1992,1,ARM,,
-7.397,1992,2,ARM,,
-1.2147,1992,3,ARM,,
6.08644,1992,4,ARM,,
10.1305,1992,5,ARM,,
15.4667,1992,6,ARM,,
19.3764,1992,7,ARM,,
19.1771,1992,8,ARM,,
14.9829,1992,9,ARM,,
8.58176,1992,10,ARM,,
1.44732,1992,11,ARM,,
-4.9455,1992,12,ARM,,
-7.9617,1993,1,ARM,,
-6.9365,1993,2,ARM,,
-0.4377,1993,3,ARM,,
6.39706,1993,4,ARM,,
11.0797,1993,5,ARM,,
15.4308,1993,6,ARM,,
19.6694,1993,7,ARM,,
20.083,1993,8,ARM,,
16.022,1993,9,ARM,,
8.49975,1993,10,ARM,,
1.38715,1993,11,ARM,,
-4.0641,1993,12,ARM,,
-5.1754,1994,1,ARM,,
-6.7079,1994,2,ARM,,
1.31853,1994,3,ARM,,
9.02709,1994,4,ARM,,
12.1612,1994,5,ARM,,
15.9876,1994,6,ARM,,
19.9181,1994,7,ARM,,
19.7752,1994,8,ARM,,
17.4443,1994,9,ARM,,
10.096,1994,10,ARM,,
2.78809,1994,11,ARM,,
-6.801,1994,12,ARM,,
-5.184,1995,1,ARM,,
-3.0506,1995,2,ARM,,
1.71537,1995,3,ARM,,
7.79004,1995,4,ARM,,
13.8811,1995,5,ARM,,
17.6333,1995,6,ARM,,
20.6349,1995,7,ARM,,
21.3648,1995,8,ARM,,
16.813,1995,9,ARM,,
8.11006,1995,10,ARM,,
2.71581,1995,11,ARM,,
-4.5807,1995,12,ARM,,
-6.7269,1996,1,ARM,,
-4.4953,1996,2,ARM,,
-0.3288,1996,3,ARM,,
5.89369,1996,4,ARM,,
14.1318,1996,5,ARM,,
15.7326,1996,6,ARM,,
21.5603,1996,7,ARM,,
21.4315,1996,8,ARM,,
16.1603,1996,9,ARM,,
9.62509,1996,10,ARM,,
2.43425,1996,11,ARM,,
-0.3136,1996,12,ARM,,
-4.9811,1997,1,ARM,,
-5.8987,1997,2,ARM,,
-2.2656,1997,3,ARM,,
6.73389,1997,4,ARM,,
13.512,1997,5,ARM,,
17.3619,1997,6,ARM,,
20.1984,1997,7,ARM,,
21.4064,1997,8,ARM,,
13.8014,1997,9,ARM,,
10.4996,1997,10,ARM,,
2.24193,1997,11,ARM,,
-3.376,1997,12,ARM,,
-7.1319,1998,1,ARM,,
-6.8835,1998,2,ARM,,
0.68466,1998,3,ARM,,
10.0786,1998,4,ARM,,
13.3831,1998,5,ARM,,
19.8316,1998,6,ARM,,
21.2101,1998,7,ARM,,
22.0248,1998,8,ARM,,
16.6161,1998,9,ARM,,
10.4056,1998,10,ARM,,
4.89593,1998,11,ARM,,
-1.3695,1998,12,ARM,,
-4.35,1999,1,ARM,,
-2.5543,1999,2,ARM,,
1.35167,1999,3,ARM,,
7.80577,1999,4,ARM,,
11.9104,1999,5,ARM,,
17.7047,1999,6,ARM,,
20.7848,1999,7,ARM,,
22.5583,1999,8,ARM,,
15.5325,1999,9,ARM,,
9.94891,1999,10,ARM,,
1.81311,1999,11,ARM,,
-1.8671,1999,12,ARM,,
-6.4085,2000,1,ARM,,
-5.2053,2000,2,ARM,,
-0.6557,2000,3,ARM,,
10.2992,2000,4,ARM,,
12.0715,2000,5,ARM,,
17.3386,2000,6,ARM,,
23.434,2000,7,ARM,,
21.704,2000,8,ARM,,
17.0964,2000,9,ARM,,
8.30661,2000,10,ARM,,
2.21455,2000,11,ARM,,
-2.5329,2000,12,ARM,,
-5.8482,2001,1,ARM,,
-1.8553,2001,2,ARM,,
4.57968,2001,3,ARM,,
